id_alumne,PIP,PED,PDAA,AT,SOC,LCAT,LESP,DIDA,LENG,INCL,SEOE,DIDC,DIDM,CINA,PLST,EDFI,PRAC,DGEO
4717,5.0,5.0,6.3,7.2,5.6,4.0,3.5,7.0,7.4,8.5,7.0,6.6,7.2,8.0,7.5,7.7,8.4,6.1
4719,7.6,8.0,8.0,7.6,6.6,4.4,6.2,8.7,7.0,6.5,7.2,7.7,8.1,7.5,7.0,7.7,8.2,7.2
4721,9.0,8.5,7.8,6.7,8.6,7.5,7.1,9.0,7.0,8.5,7.0,8.2,8.7,7.4,10.0,8.4,7.5,7.1
4725,6.2,8.5,7.3,7.8,7.4,4.0,5.3,8.0,6.5,8.0,6.5,7.2,4.5,0.0,8.3,7.8,8.2,8.8
4726,6.4,6.5,7.3,7.4,6.3,3.9,3.9,7.8,6.5,6.0,7.9,7.0,7.1,7.3,6.0,6.7,6.0,6.0
4732,6.8,7.2,8.2,6.0,6.7,3.0,4.0,7.9,5.7,,,,,,,,,
4741,,,,8.8,9.4,2.0,5.6,8.5,,,,,,,,,,
4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
4743,5.4,7.4,5.9,7.1,5.8,5.5,0.0,6.0,6.0,5.9,5.8,6.0,6.6,0.0,9.0,7.6,8.5,5.3
4744,7.8,7.7,9.5,7.7,7.1,4.0,6.0,5.5,6.8,6.0,7.7,6.9,6.3,7.1,8.0,7.0,9.5,8.9
4748,0.0,8.3,8.8,8.0,8.5,4.0,4.0,6.3,0.0,,,,,,,7.0,,
4749,7.5,6.0,8.1,7.0,5.6,4.0,6.0,4.0,7.3,5.8,7.0,8.2,5.7,6.1,6.1,6.0,7.3,6.6
4750,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,
4751,6.5,9.0,8.7,8.0,7.0,4.3,6.5,7.0,6.8,8.1,7.5,6.6,6.3,7.4,8.0,7.8,10.0,7.2
4755,7.1,5.2,6.0,6.9,8.2,0.0,8.0,6.3,8.3,,,,,,,,,
4756,7.8,7.8,7.0,8.7,8.0,7.0,8.0,8.8,9.0,8.3,9.0,9.4,8.0,9.0,9.0,8.0,9.0,8.1
4767,7.3,0.0,8.1,7.6,8.0,8.0,,8.7,8.4,7.5,8.0,7.3,7.7,6.2,6.5,6.2,8.3,6.3
4768,6.2,6.7,6.5,7.7,6.6,6.0,6.7,7.1,7.0,5.4,5.8,6.7,5.0,5.2,7.0,6.7,8.4,6.4
4769,9.3,9.5,7.7,8.4,8.1,7.1,9.0,8.9,7.9,8.1,8.1,8.6,8.0,7.0,8.5,7.0,9.1,6.2
4772,6.6,8.0,6.5,8.0,7.5,5.0,4.0,8.3,8.3,6.3,9.0,8.0,7.4,7.7,8.5,7.6,8.8,6.8
4775,6.5,6.4,7.5,7.6,6.0,6.0,7.2,8.8,7.5,0.0,7.5,8.2,7.0,8.7,9.0,7.5,7.5,8.0
4780,5.8,8.0,6.5,6.7,8.3,6.1,4.0,5.5,6.5,6.6,8.4,7.0,6.6,5.7,6.8,6.7,8.0,6.4
4792,6.6,8.0,6.0,7.9,7.3,6.1,4.5,8.3,6.0,7.0,6.5,7.3,7.0,6.5,7.1,8.4,7.3,6.8
4795,3.1,8.1,7.4,7.2,6.5,4.0,3.0,8.0,5.2,7.3,7.9,7.1,7.1,8.1,9.5,7.0,8.3,8.1
4796,9.0,9.0,9.0,7.0,8.3,8.0,9.0,9.2,6.0,6.0,7.0,5.8,7.0,5.0,0.0,7.0,9.7,8.0
4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
4800,7.0,8.7,8.0,7.4,7.2,4.0,3.9,8.0,6.5,8.4,7.0,6.6,6.0,5.4,7.0,8.3,8.4,7.9
4814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
4826,7.3,6.4,7.5,7.0,7.5,8.8,6.4,8.1,6.2,5.0,5.0,6.0,5.5,5.9,6.8,7.2,7.5,4.0
4827,5.0,7.7,7.7,9.0,6.5,4.0,5.4,7.0,5.0,6.2,6.0,6.0,5.0,6.0,6.8,6.8,8.2,7.1
4828,9.0,7.5,7.0,8.1,8.7,4.0,3.6,7.3,7.1,7.0,7.9,5.5,2.0,7.3,7.4,7.1,7.3,7.2
4829,5.0,6.1,5.0,7.1,7.6,0.0,3.0,6.6,5.0,6.0,7.5,0.0,5.6,6.0,5.1,0.0,7.7,7.7
4830,5.6,7.0,7.0,6.7,5.5,1.2,4.0,6.5,4.3,3.0,7.0,7.3,5.8,4.9,9.6,5.7,9.0,8.2
4832,6.1,7.0,7.5,7.0,7.6,4.1,6.5,6.0,6.4,6.2,7.0,6.4,6.7,7.9,7.2,7.4,8.0,8.6
4834,5.6,5.0,5.0,5.0,3.5,0.0,3.0,5.0,7.8,,,,,,,,,
4839,5.2,6.5,6.0,6.0,0.0,3.1,3.5,6.3,5.8,6.8,7.0,8.2,5.6,6.4,7.0,7.3,8.7,4.0
4843,7.8,6.5,5.9,6.7,7.0,7.2,2.5,9.1,7.7,7.0,7.2,6.0,7.1,8.4,8.8,7.0,9.0,6.7
4846,6.7,5.0,7.0,6.0,5.0,4.0,4.0,6.9,7.1,5.0,8.2,5.4,6.3,6.4,7.5,6.6,6.0,6.9
4847,5.0,7.0,5.0,6.2,6.3,0.0,6.7,0.0,6.6,,,,,,,,,
4850,6.1,5.7,5.4,6.6,6.0,3.9,3.0,4.0,5.1,5.7,7.0,6.3,5.0,6.0,6.5,6.5,6.2,7.6
4851,6.9,6.5,7.4,7.0,6.5,3.0,7.0,7.3,4.4,7.0,9.5,8.0,7.3,7.1,9.5,6.4,10.0,9.5
4852,7.5,7.5,7.1,7.0,7.2,3.0,7.0,9.0,6.3,6.4,8.0,7.1,5.5,6.7,7.3,7.3,8.1,6.3
4859,7.3,6.5,7.7,6.7,6.0,7.0,8.2,8.0,9.3,7.3,8.0,9.0,8.5,7.7,8.0,7.1,7.8,6.6
4863,7.7,8.5,8.2,8.3,9.0,4.0,6.7,8.0,7.3,6.5,8.1,6.2,6.0,8.8,7.8,7.1,8.3,7.5
4870,6.6,8.6,9.0,9.1,8.0,5.7,9.0,8.5,7.6,7.0,8.7,8.1,9.0,8.1,8.2,7.9,9.6,8.5
4872,6.4,7.2,7.6,9.0,7.5,3.0,5.8,8.1,5.7,7.3,7.5,7.1,6.0,5.8,8.0,8.2,8.2,7.5
4874,8.0,7.3,9.0,7.9,7.2,4.5,8.0,8.7,7.0,6.7,7.8,8.3,6.5,6.6,7.8,7.9,9.0,6.5
4878,6.6,7.0,8.1,7.6,5.5,4.0,6.7,7.7,6.4,,,,,,,,,
4881,8.4,7.6,8.5,8.1,7.0,7.0,8.1,8.8,7.9,6.9,7.0,7.0,6.6,7.9,8.3,8.0,8.1,6.4
4882,8.0,7.0,8.6,7.3,6.0,4.0,5.9,8.5,6.1,8.1,7.6,5.5,7.0,7.7,9.5,7.4,9.0,8.8
4885,6.3,7.9,8.0,7.3,6.1,4.0,5.2,7.1,6.7,6.0,7.2,6.9,6.7,7.5,8.0,7.5,9.0,7.2
4892,6.5,7.0,7.4,7.3,7.3,6.7,7.4,6.7,6.6,7.5,7.7,8.0,8.0,7.6,7.0,9.0,7.0,7.5
4895,7.7,7.8,7.1,6.8,8.5,7.3,7.1,9.0,6.3,8.5,7.8,6.5,9.2,8.2,8.5,8.1,9.0,7.0
4897,8.5,7.7,7.5,8.0,7.6,6.3,7.7,8.8,7.5,9.5,8.0,9.2,8.0,7.1,7.9,7.8,9.0,8.4
4906,7.7,7.7,8.0,7.6,6.0,4.0,3.0,7.0,6.6,5.0,6.8,7.5,7.2,5.6,7.7,7.6,9.4,8.2
4908,8.0,8.4,8.5,8.7,9.0,6.0,8.1,8.2,7.1,7.2,8.5,8.5,8.1,8.1,9.5,9.0,9.0,7.3
4909,5.5,8.1,7.0,7.3,6.7,5.1,6.0,9.0,6.5,,,,,,,,,
4923,4.0,8.1,8.3,7.9,5.2,4.3,4.0,6.7,7.0,6.4,7.0,,6.5,,6.7,,8.3,7.0
4924,6.8,7.2,7.0,7.8,3.0,5.5,6.1,8.2,6.8,7.0,7.9,5.5,8.7,7.4,7.5,6.0,8.7,8.0
4926,6.3,7.1,7.7,7.6,6.0,4.0,6.1,6.4,6.0,6.7,7.2,8.4,6.7,6.0,7.8,5.6,7.0,7.4
4935,6.7,6.0,7.3,7.7,8.5,6.4,8.0,7.3,7.0,5.5,6.5,7.5,5.9,6.7,4.9,6.6,7.3,7.2
4938,0.0,6.5,0.0,4.0,4.0,5.9,4.0,0.0,0.0,,,,,,,,,
4942,6.4,8.1,7.0,8.5,10.0,4.0,7.1,8.0,5.8,6.9,6.7,9.4,6.0,8.7,9.0,5.9,7.7,5.8
4946,6.6,8.5,9.5,8.8,9.0,5.0,7.6,6.8,6.4,9.0,8.3,8.1,6.6,6.8,8.6,7.7,9.3,10.0
4948,7.2,7.5,8.0,7.2,8.3,5.2,7.1,6.4,7.0,,,,,,,,,
4951,7.3,9.2,8.2,9.0,8.0,6.3,9.0,7.6,6.2,8.0,8.4,5.5,9.0,7.3,7.7,6.9,8.1,8.2
4953,8.0,9.0,8.1,9.7,8.5,7.0,9.0,8.8,8.0,8.0,9.3,6.2,9.0,8.1,9.6,7.9,7.8,9.0
4958,5.0,8.4,6.7,8.2,6.7,4.0,7.5,6.7,6.5,5.1,9.3,7.2,6.0,6.4,7.5,7.6,7.8,7.5
4959,0.0,,0.0,0.0,,,4.0,,,,,,,,,,,
4964,5.0,8.0,7.6,8.0,3.0,4.0,3.0,8.0,8.2,7.0,7.5,8.7,6.6,6.1,8.3,6.4,7.4,8.6
4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
4971,0.0,7.6,0.0,0.0,7.0,0.0,7.3,0.0,0.0,,,,,,,,,
4974,0.0,7.5,0.0,0.0,5.0,4.0,3.5,0.0,0.0,,,,,,,,,
4983,8.3,8.5,8.1,7.6,9.8,7.1,7.4,8.4,8.4,9.5,9.0,7.5,7.8,8.0,9.3,7.5,9.6,8.5
4984,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,,,,,,6.5,5.0,,
4985,7.2,7.9,8.1,7.7,8.3,7.2,8.1,7.2,7.5,6.0,7.2,9.0,8.2,8.8,9.0,7.8,8.0,6.6
4988,6.3,7.7,6.6,7.3,7.9,4.0,3.5,8.6,6.4,6.0,7.0,8.3,6.3,8.0,6.7,7.5,8.3,6.0
4990,7.0,7.3,5.9,7.6,8.2,5.0,5.7,7.5,6.5,7.0,6.8,6.5,6.0,6.7,7.0,5.7,7.6,7.1
4991,5.7,6.7,6.0,8.0,6.0,7.1,5.5,8.3,7.9,9.0,7.4,7.9,6.5,8.2,8.9,7.2,8.9,8.1
4993,6.1,7.6,8.8,9.0,7.0,6.5,6.3,7.6,6.5,7.5,8.0,7.5,7.0,6.1,9.2,5.0,8.1,7.5
4994,5.2,7.8,7.2,6.5,5.3,6.7,4.0,6.7,6.2,6.0,6.0,5.5,5.7,7.0,9.0,6.6,6.5,6.5
4995,5.0,7.0,8.0,7.9,8.5,6.8,6.0,8.5,6.7,7.5,7.0,6.0,6.6,5.8,7.8,5.9,9.2,6.0
4996,7.0,5.0,6.0,6.4,8.0,0.0,3.0,6.8,0.0,,,,,,,,,
4997,7.9,9.0,7.5,7.7,8.0,6.8,7.0,7.5,6.1,8.7,6.0,9.0,9.0,8.2,9.5,7.3,9.3,5.0
5005,5.7,7.0,9.0,7.3,8.0,6.0,6.0,7.0,6.9,7.1,8.0,6.0,7.3,7.2,8.4,8.0,9.0,6.7
5007,7.3,7.7,9.1,8.0,9.4,6.0,4.0,8.6,5.3,9.0,7.0,9.0,9.0,7.0,9.0,7.2,8.0,7.5
5008,7.4,5.0,7.5,6.6,6.8,4.0,6.0,9.0,5.8,6.6,6.0,5.3,5.7,6.3,8.0,7.5,9.3,7.5
5015,5.0,6.0,8.0,7.1,7.5,4.0,3.0,7.8,5.8,8.3,6.0,5.5,5.3,6.9,8.0,7.8,7.1,6.4
5018,0.0,6.8,7.2,7.2,5.0,5.0,6.1,7.0,0.0,0.0,5.3,,,6.4,0.0,7.0,6.5,
5020,7.7,6.0,7.8,7.0,6.5,7.0,6.5,7.7,8.2,7.1,7.1,7.3,7.5,8.0,7.8,7.3,6.9,5.0
5021,7.6,7.8,7.3,9.0,8.0,3.0,5.5,8.6,6.5,8.5,8.6,7.5,5.9,7.4,9.0,7.5,9.0,9.0
5023,6.2,6.6,8.1,7.3,7.8,5.5,6.0,6.2,4.0,6.5,6.2,8.5,6.5,8.0,8.3,7.3,9.5,8.6
5028,7.8,7.4,6.7,7.0,8.8,4.0,2.0,8.9,5.5,,6.0,,,,,6.5,7.0,
5033,6.0,7.7,8.0,6.2,6.8,4.0,3.9,6.8,7.0,7.1,6.0,7.7,6.1,8.1,7.1,7.0,9.0,8.5
5036,7.5,7.0,7.5,6.5,7.6,6.5,6.5,9.5,7.0,6.5,7.8,8.4,7.3,7.0,7.7,7.0,8.5,6.5
5037,6.7,7.0,8.5,7.2,8.0,6.2,3.5,6.8,7.7,8.5,9.0,8.1,8.5,7.8,8.0,8.0,9.0,6.0
5038,6.4,7.0,7.4,7.0,6.7,7.5,5.4,6.6,7.7,0.0,7.5,7.0,6.7,7.5,6.6,7.8,9.0,6.7
5039,7.0,6.0,8.3,8.5,8.2,4.0,4.9,8.3,6.7,7.2,8.1,6.5,9.2,5.5,7.0,6.5,9.3,7.5
5043,5.0,5.0,7.0,7.6,7.0,6.2,5.5,6.1,6.6,3.0,7.0,7.6,6.9,8.6,8.1,6.1,6.4,7.0
5045,7.2,7.0,8.0,8.1,9.0,4.0,3.5,6.8,6.6,6.9,6.3,9.1,6.8,7.2,3.1,6.6,9.5,5.0
5046,6.7,9.0,5.4,8.2,6.5,7.6,2.0,9.3,6.1,8.0,8.7,7.0,7.2,5.5,8.2,6.5,7.8,5.0
5048,9.2,7.5,9.0,7.8,9.5,7.6,8.2,8.7,8.6,9.4,9.5,8.5,8.4,8.6,8.0,9.0,9.4,9.0
5049,,3.0,,,0.0,0.0,3.5,,,,,,,,,,,
5051,9.0,7.5,7.5,8.0,6.4,6.0,6.0,9.1,7.7,7.4,7.5,9.5,7.7,6.5,8.3,7.0,8.1,7.5
5052,6.2,8.0,8.6,9.0,6.5,7.1,7.0,7.6,7.2,9.0,8.5,8.0,8.2,6.9,7.4,6.2,8.1,7.5
5053,7.4,6.2,7.9,7.1,9.3,9.0,7.5,7.2,7.5,,,,,,,,,
5058,7.5,6.5,6.6,7.6,8.1,3.0,5.7,7.8,4.0,7.0,7.5,7.0,7.5,8.3,8.0,6.6,9.0,8.7
5059,9.1,8.0,8.0,6.7,9.5,4.0,7.0,6.7,6.9,8.7,7.6,9.5,8.5,8.2,9.0,6.7,9.4,7.5
5060,6.2,7.0,8.0,7.2,7.6,7.0,7.3,7.6,6.8,7.1,6.5,8.0,6.7,6.8,9.0,5.0,7.1,5.5
5062,7.2,7.0,0.0,5.0,6.0,4.0,4.0,5.0,0.0,,,,,,,,,
5064,7.2,6.8,5.1,7.5,7.7,4.0,7.0,6.9,4.0,7.0,6.3,7.0,4.1,6.9,7.7,6.4,8.3,7.1
5065,8.3,6.5,7.5,7.2,7.0,6.2,5.5,7.4,7.9,6.3,7.7,7.5,9.0,8.3,8.0,7.3,8.0,7.3
5068,8.5,8.5,8.5,8.0,9.0,7.0,7.4,7.6,7.3,8.0,8.7,7.5,7.6,9.0,9.0,8.6,9.3,7.8
5071,6.7,7.8,7.4,7.5,9.1,6.8,4.0,7.1,6.7,8.0,8.7,9.0,7.1,8.5,7.6,8.1,9.1,8.6
5073,7.8,7.0,7.5,7.9,8.5,7.0,7.5,8.7,7.7,7.3,8.0,9.3,7.0,8.3,8.3,6.8,9.1,8.1
5074,8.3,7.5,8.0,6.5,7.0,4.0,4.0,6.6,8.4,8.5,6.9,6.5,6.5,8.5,7.7,7.4,9.7,7.5
5075,7.8,7.4,7.5,7.6,6.1,6.6,6.5,9.4,8.2,7.5,8.0,8.9,7.4,8.8,7.8,7.0,8.6,6.5
5082,7.4,8.0,8.2,7.0,7.0,6.0,2.0,8.0,0.0,9.0,9.0,9.0,7.9,8.5,8.2,7.0,9.3,8.8
5083,6.4,7.0,7.5,7.2,8.7,8.1,6.0,9.3,6.8,6.8,7.7,7.9,5.6,7.3,8.5,6.4,7.1,5.5
5085,8.0,7.5,9.0,9.5,9.0,6.2,2.0,9.0,6.6,9.0,8.0,9.5,8.5,7.9,10.0,8.1,9.5,8.0
5087,6.0,6.2,6.5,7.3,5.5,0.0,3.7,6.2,6.7,0.0,4.0,0.0,0.0,5.0,6.7,6.1,9.0,0.0
5093,8.2,6.8,7.7,7.5,7.2,8.1,5.9,9.2,6.8,7.0,6.0,6.0,7.3,8.8,8.0,7.7,9.0,6.5
5095,7.7,7.0,9.0,9.0,7.0,4.0,2.0,8.0,6.0,9.1,7.0,8.0,8.2,7.6,8.2,7.0,8.6,9.0
5096,7.3,7.4,6.0,7.5,6.0,4.0,2.0,8.0,7.7,6.5,6.7,8.7,6.9,8.4,0.0,5.8,9.1,6.0
5097,8.0,7.1,7.0,8.2,6.0,4.0,6.0,8.3,6.8,8.5,8.8,8.9,8.2,8.7,7.9,6.6,9.0,8.0
5098,7.9,9.0,8.8,7.9,6.5,6.8,4.0,9.5,7.9,8.6,8.1,9.1,7.0,9.1,7.6,8.4,9.8,7.6
5100,7.6,8.0,7.5,7.8,8.5,6.6,7.1,9.1,7.4,6.9,6.9,9.0,8.1,8.2,7.8,7.4,9.0,8.2
5103,7.4,7.1,5.3,7.6,8.1,5.0,7.0,7.8,7.0,6.8,5.7,6.6,6.7,6.6,9.0,6.4,8.5,8.0
5104,7.1,7.3,8.2,7.0,6.0,6.1,4.0,7.3,6.9,6.0,5.8,7.3,7.4,7.2,7.9,5.8,7.6,7.0
5107,8.3,8.7,8.1,8.3,10.0,6.8,7.1,8.3,8.2,9.0,7.0,7.0,6.3,6.3,7.4,8.4,9.0,8.0
5110,7.3,7.6,8.3,7.4,8.1,7.4,5.7,7.9,7.5,9.2,9.0,8.0,8.7,7.4,9.1,7.0,8.6,7.0
5111,8.1,8.0,8.0,8.0,10.0,7.9,7.0,8.6,7.3,9.7,9.0,9.4,7.9,8.7,9.5,7.0,8.7,8.0
5112,8.0,7.6,8.2,8.3,8.0,7.4,4.0,7.3,7.3,8.0,9.5,8.0,8.3,7.0,8.5,7.4,9.2,8.0
5114,9.1,9.0,9.0,8.0,8.0,7.3,7.5,8.3,8.8,8.5,8.0,9.3,9.5,9.0,8.7,8.1,8.2,9.0
5119,7.6,7.0,8.5,8.0,7.0,7.0,7.7,8.3,7.8,8.5,8.8,8.0,8.8,6.5,9.0,6.3,8.0,7.5
5127,6.3,6.1,5.0,6.8,7.3,3.0,3.5,6.8,5.5,0.0,6.9,5.5,6.5,7.2,6.9,5.7,8.6,6.4
5129,8.1,7.5,8.5,8.1,9.0,7.2,8.0,7.2,7.6,8.7,5.8,9.7,8.6,7.7,8.8,6.9,9.5,7.0
5130,6.2,6.5,6.0,8.0,7.0,3.0,5.2,7.0,5.2,6.4,7.0,7.8,6.4,7.1,8.3,7.7,7.0,8.1
5133,7.7,8.1,8.6,9.1,7.3,7.3,5.5,5.9,6.9,7.0,7.0,7.0,9.5,8.2,8.1,7.1,8.0,6.0
5143,7.0,7.5,8.1,6.2,6.4,4.0,6.5,7.7,5.7,7.6,8.5,7.5,8.2,8.8,9.0,7.0,9.0,6.0
5144,8.0,7.0,7.5,6.4,7.4,6.0,6.0,9.6,6.6,6.5,7.0,8.2,7.7,6.7,7.9,7.0,9.0,5.0
5145,7.6,9.0,8.6,7.5,7.0,5.0,7.3,8.6,7.2,8.0,9.2,8.5,8.0,8.1,8.2,7.0,8.5,6.5
5146,5.0,7.8,6.5,9.0,6.0,6.0,6.3,8.2,6.3,8.0,8.0,6.8,6.4,5.8,7.5,6.3,9.3,8.2
5147,8.0,6.0,7.0,5.3,8.0,4.5,5.6,6.3,8.2,7.0,7.1,7.0,7.5,9.0,6.8,6.5,8.3,5.0
5148,5.5,6.5,6.5,6.0,3.0,6.7,4.0,7.4,7.5,6.7,6.8,7.6,5.6,7.8,8.3,6.4,9.5,6.0
5149,6.4,7.7,5.0,5.7,6.0,7.0,4.0,7.8,5.9,6.0,6.8,6.8,7.7,6.3,6.0,5.6,8.6,7.0
5150,5.8,6.0,8.0,7.6,6.0,7.0,4.0,6.4,0.0,,,,,,,,,
5153,0.0,6.5,0.0,5.9,7.4,5.8,0.0,8.9,5.6,5.0,7.0,5.7,,,5.4,6.0,7.2,
5158,6.3,7.4,7.7,7.5,7.8,4.0,3.0,5.7,6.6,7.0,8.0,6.5,7.6,6.1,7.2,7.9,9.0,6.5
5160,7.2,8.5,8.5,7.7,7.5,6.0,7.5,8.6,0.0,8.5,8.4,7.5,7.9,7.7,8.1,7.8,7.8,6.5
5161,7.7,8.2,8.4,7.6,7.5,7.7,6.5,6.9,8.5,,,,,,,,,
5163,6.3,9.0,7.4,8.7,9.2,5.0,6.0,8.2,7.8,8.0,7.9,5.5,6.0,6.6,7.7,6.2,9.2,7.5
5165,6.4,7.5,6.0,7.5,5.0,7.5,5.4,6.8,8.1,8.0,8.3,9.0,5.6,7.8,7.2,6.6,9.0,8.2
5168,8.2,6.5,9.5,7.2,8.0,7.6,7.0,7.0,8.2,8.5,7.5,6.5,7.0,6.3,8.4,9.0,9.0,6.0
5169,7.4,7.0,7.6,7.4,6.0,4.0,5.6,7.4,7.0,6.0,7.5,9.2,6.5,6.1,9.6,7.1,8.5,6.5
5170,6.0,7.4,7.4,6.7,6.6,5.7,6.8,8.6,7.1,7.4,7.5,7.0,5.9,6.2,7.5,6.3,7.2,5.5
5171,7.0,8.5,,,,,7.0,,9.3,,,,,,,,,
5172,6.8,8.5,10.0,9.0,6.0,8.0,7.8,9.6,8.2,6.0,7.2,9.2,7.0,7.4,8.0,6.2,8.6,7.0
5173,6.0,8.5,5.7,7.0,5.0,6.5,6.1,7.8,7.6,7.2,6.4,8.2,7.6,6.8,8.0,6.1,8.8,6.5
5174,6.4,7.7,7.3,6.7,7.7,5.7,2.0,8.5,7.2,6.6,8.5,8.5,6.5,6.0,7.0,7.1,8.2,6.5
5178,7.8,7.4,8.0,7.2,7.0,6.5,3.5,7.5,6.5,7.0,9.3,9.0,7.6,7.7,7.8,7.0,8.1,7.0
5179,6.3,8.1,8.1,7.9,7.1,6.1,7.0,6.6,6.5,,,,,,,,,
5180,8.3,7.5,8.5,6.9,8.0,5.5,6.5,7.1,6.6,7.5,7.4,7.5,9.6,8.1,8.0,7.8,8.2,8.2
5181,7.2,8.5,9.2,9.0,9.6,7.2,5.8,9.3,7.5,8.0,8.5,7.5,7.1,9.0,8.5,9.0,9.2,8.3
5182,7.0,7.5,7.0,8.5,9.0,7.7,7.0,8.4,7.4,8.2,5.5,9.0,7.0,8.1,6.6,7.6,8.2,8.6
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5187,6.9,9.0,9.0,8.3,9.5,8.0,9.0,8.8,6.5,7.8,7.5,8.6,7.0,6.6,9.0,9.0,9.1,9.5
5189,6.5,7.5,7.5,7.0,9.0,6.9,7.0,8.0,7.8,7.6,5.7,9.3,8.4,6.1,5.0,6.7,9.0,6.5
5191,5.9,7.0,7.5,7.5,8.7,4.0,3.0,7.5,7.1,5.5,6.4,8.3,7.2,5.7,6.5,6.8,6.6,7.0
5192,7.9,7.5,8.0,8.5,7.0,6.4,8.0,7.8,9.1,9.0,9.5,7.0,7.4,8.1,9.8,9.0,9.0,7.3
5193,6.4,7.7,6.7,7.2,6.2,5.8,4.0,5.9,0.0,6.2,6.7,5.7,0.0,6.1,8.5,7.8,8.0,6.0
5196,7.3,8.0,7.7,6.4,6.0,5.8,0.0,7.6,6.1,0.0,6.0,6.0,5.1,7.3,9.0,7.1,6.7,5.0
5201,6.4,7.2,7.1,7.8,6.6,5.0,4.2,7.8,6.5,7.0,8.0,6.3,7.5,7.3,7.3,7.5,10.0,6.7
5207,7.1,6.0,7.5,6.1,7.6,4.0,2.0,8.3,6.6,,,,,,,,,
5208,6.2,6.7,7.2,7.2,8.0,4.0,5.9,6.7,6.3,8.0,6.5,5.5,7.1,6.0,8.0,5.4,8.1,5.0
5210,8.7,8.0,7.5,7.1,9.5,5.2,6.0,9.4,6.6,7.0,9.2,8.5,8.6,7.8,8.0,7.5,8.3,6.5
5211,7.6,7.5,8.3,7.0,9.8,4.0,4.0,7.8,7.3,9.0,8.6,9.7,8.7,8.0,8.5,9.0,8.4,7.5
5225,6.4,7.3,8.8,7.4,8.4,6.7,6.7,6.8,8.0,8.1,8.0,8.0,7.7,8.2,8.3,6.4,9.0,6.0
5228,7.4,7.0,7.0,7.5,5.0,4.0,4.0,7.4,6.4,7.8,6.7,7.7,6.1,8.1,8.0,7.1,8.0,7.0
5230,7.6,8.2,8.5,7.7,9.7,5.7,6.2,10.0,7.5,7.5,9.1,6.5,8.2,7.6,8.8,7.0,8.8,7.0
5231,8.0,8.0,8.0,7.7,6.5,6.4,5.5,6.2,7.5,7.6,7.0,7.4,8.0,8.0,8.0,7.1,9.0,7.0
5235,8.2,7.0,7.0,7.8,9.5,4.5,7.1,7.0,6.0,,,,,,,,,
5236,6.7,7.2,7.3,6.7,6.7,6.5,5.0,8.3,6.3,7.6,8.6,7.5,7.1,7.3,8.0,6.2,9.2,6.5
5237,6.0,7.0,7.0,7.0,8.0,6.3,6.0,8.5,7.9,6.6,7.7,8.8,7.7,9.0,8.6,7.0,8.0,6.5
5239,8.2,7.5,7.5,7.5,10.0,6.8,9.0,8.9,8.6,8.5,9.5,7.5,8.4,8.1,7.5,7.0,8.4,7.5
5240,7.1,6.5,8.3,6.4,9.4,4.0,2.5,9.5,7.7,6.0,8.6,6.5,6.7,8.5,6.8,7.0,8.6,5.5
5242,6.6,7.3,8.7,6.9,8.4,5.5,6.6,7.4,7.0,7.7,7.0,7.0,7.2,6.9,9.6,7.1,8.5,7.0
5244,7.1,7.6,8.4,7.8,6.9,6.5,4.0,8.3,7.0,6.6,8.4,5.5,8.5,6.6,9.0,8.3,8.9,7.9
5245,7.5,8.3,8.5,7.0,6.8,6.8,7.0,6.9,6.9,8.3,7.5,6.5,8.1,8.0,8.0,9.0,9.4,6.0
5249,0.0,5.5,6.3,6.8,5.0,0.0,0.0,7.1,5.5,0.0,0.0,,0.0,0.0,0.0,,,0.0
5251,4.3,7.0,7.8,7.1,5.7,4.0,4.0,7.5,5.8,7.5,8.0,6.5,6.3,6.9,6.1,6.0,8.7,8.5
5255,9.0,7.0,8.0,6.6,8.0,6.8,6.3,6.7,8.8,8.3,7.5,9.4,9.0,7.1,7.7,6.4,8.4,6.5
5261,7.6,6.7,6.5,8.6,8.6,5.0,6.5,8.2,7.6,6.5,8.5,5.7,6.5,6.5,7.7,6.2,9.0,8.8
5263,7.9,6.8,7.4,7.3,7.7,5.6,4.0,8.8,5.9,6.0,6.7,7.0,8.4,8.3,8.5,7.3,8.5,6.9
5264,6.2,8.0,8.3,8.3,7.5,5.0,5.6,8.2,6.3,7.3,7.5,6.2,6.7,6.1,7.5,6.4,9.0,7.4
5268,8.2,8.0,8.6,8.0,9.0,7.3,7.3,8.7,9.0,8.0,7.7,9.8,9.4,8.2,9.8,8.0,9.5,6.5
5269,5.0,7.9,6.4,6.4,7.5,4.0,4.0,7.6,7.0,5.0,7.3,7.7,6.4,7.2,9.0,6.2,8.0,6.0
