id_alumne,TTC,CP,FDD,DRO,PIC,EC,SDL,FDPTD,HD,DCP,OTE,PD,DOC,DIC,DFT,FDA,DPC,IDCE,DR,PST,CAA,DEM,DTS,DPP,DS,BPU
6392,5.1,6.1,6.0,5.1,5.0,5.8,6.5,7.0,5.8,5.4,5.0,5.6,2.2,5.1,5.0,5.0,5.0,5.0,5.0,5.9,6.0,7.0,6.0,5.0,7.1,5.0
6395,5.3,6.0,9.0,5.4,5.0,6.0,7.1,7.0,6.2,5.9,7.0,5.5,7.0,8.5,7.0,7.5,7.0,7.5,,,,,,,,
6396,6.0,6.5,2.0,4.2,3.5,1.2,5.0,7.0,0.0,7.0,3.5,,,,4.1,,,6.5,,,,,,,,
6397,5.3,5.0,5.2,5.0,2.0,5.4,3.5,6.2,5.0,5.0,5.0,1.9,5.0,6.6,6.0,7.0,3.0,5.0,,,,,,,,
6399,5.4,5.0,3.1,5.0,7.0,5.0,3.0,6.6,2.3,5.1,4.0,,5.3,7.2,6.1,,9.0,,,,,,,,,
6400,5.7,7.4,9.0,7.3,7.2,7.0,7.2,5.6,5.7,6.0,8.2,8.3,7.0,5.7,10.0,8.0,8.1,8.2,,,,,,,,
6402,6.6,8.4,5.0,5.0,5.2,5.0,5.1,6.8,5.0,5.2,5.0,2.1,6.3,7.0,7.0,5.4,5.2,8.0,,,,,,,,
6403,6.2,8.4,6.0,7.2,5.0,6.4,6.5,6.5,8.6,5.0,7.0,,8.4,9.0,7.2,9.0,7.0,6.5,,,,,,,,
6404,6.6,8.0,6.0,7.4,8.0,7.0,7.5,6.8,9.0,8.1,5.0,7.0,7.2,,,,,3.0,,,,,,,,
6405,6.3,7.2,7.0,6.3,7.2,,7.5,6.0,6.6,8.5,,9.6,9.3,,7.5,9.0,6.5,,,,,,,,,
6407,5.6,4.0,5.0,5.1,1.0,7.0,4.0,7.2,5.0,5.5,7.2,7.5,6.5,6.5,7.5,8.0,7.5,7.5,,,,,,,,
6408,5.4,5.3,5.0,0.2,6.5,5.0,3.5,6.4,5.0,5.0,1.5,3.0,7.1,7.0,5.8,3.0,1.2,,,,,,,,,
6409,6.3,9.0,5.0,6.2,6.3,3.3,7.0,3.0,5.3,6.5,5.0,7.2,5.7,5.0,7.5,5.3,0.0,5.0,,,,,,,,
6411,6.5,5.2,5.5,6.1,6.0,7.5,5.5,6.1,4.0,5.4,6.0,8.0,5.5,6.4,4.0,6.5,4.0,6.5,,,,,,,,
6412,6.5,5.9,5.2,6.6,7.5,6.5,6.5,7.5,7.5,6.0,8.0,5.6,9.1,7.1,9.0,9.0,5.7,8.5,,,,,,,,
6414,4.4,5.6,7.0,3.3,7.0,5.5,5.0,6.3,8.0,6.7,,5.3,5.0,5.0,6.0,,1.3,5.4,,,,,,,,
6415,5.7,,8.7,9.0,6.5,,9.0,9.0,7.0,8.8,8.5,,8.3,,,8.0,,,,,,,,,,
6417,7.7,6.0,7.4,8.3,7.6,5.1,,,0.4,,,,,,,,,,,,,,,,,
6418,6.7,,6.0,7.0,4.0,,5.2,6.5,,3.7,5.0,,5.6,,,4.2,,,,,,,,,,
6427,5.6,3.8,5.9,5.0,5.0,5.0,4.0,5.0,5.5,6.5,6.0,1.5,7.4,7.5,5.2,5.0,6.0,5.5,,,,,,,,
6428,7.7,9.0,10.0,5.0,6.5,9.0,7.0,5.3,6.0,5.8,6.3,6.0,6.3,8.2,7.0,5.0,5.0,5.8,,,,,,,,
6429,2.0,,,2.2,2.0,,,,0.0,,,,,,,,,,,,,,,,,
6431,6.9,5.0,5.0,6.7,6.8,7.0,6.0,5.0,7.7,9.6,5.0,6.5,5.0,7.5,5.0,7.5,5.0,7.2,,,,,,,,
6434,7.0,7.3,9.0,7.1,8.0,7.8,7.0,8.0,5.0,6.7,5.3,6.0,7.1,7.1,7.7,8.0,8.0,6.0,,,,,,,,
6435,7.3,,9.5,8.5,7.5,,7.5,7.0,,8.3,9.5,,7.5,,,8.0,,,,,,,,,,
6437,9.4,7.0,7.2,6.0,6.4,6.5,6.0,5.1,6.0,5.2,,,,,,,,,,,,,,,,
6438,5.5,4.4,5.0,5.0,4.0,,6.7,5.0,5.0,5.8,,5.5,5.3,,,8.7,1.2,,,,,,,,,
6439,5.6,7.0,5.3,7.7,7.2,5.6,6.7,5.0,5.1,7.0,5.5,8.2,6.6,9.5,7.2,8.0,5.3,8.0,,,,,,,,
6440,5.9,5.6,7.2,5.6,1.5,1.0,7.0,7.0,6.0,8.0,5.0,8.0,3.1,7.0,,,,,,,,,,,,
6441,5.0,6.0,3.8,0.0,1.0,2.7,3.0,7.2,2.0,1.1,0.0,,,5.9,6.0,,6.3,,,,,,,,,
6442,5.8,5.0,6.4,6.6,3.0,4.5,6.0,5.5,3.0,5.1,9.0,2.5,8.0,6.7,4.0,5.8,5.0,4.0,,,,,,,,
6443,5.0,6.2,3.4,3.3,0.5,5.5,5.0,8.0,3.0,3.5,6.2,,,3.0,7.5,7.0,2.7,5.0,,,,,,,,
6444,4.5,9.0,10.0,8.2,7.5,5.5,8.7,8.3,6.5,7.6,8.6,7.0,7.4,6.5,9.5,8.3,7.4,6.5,,,,,,,,
6445,5.4,6.0,6.0,6.0,5.5,6.5,6.1,6.3,5.0,6.2,6.0,7.5,6.1,5.5,5.0,5.0,7.0,6.0,,,,,,,,
6447,4.4,6.6,5.0,5.0,6.0,5.0,8.5,5.5,0.0,8.0,6.0,1.2,7.0,7.5,5.5,6.7,6.0,7.0,,,,,,,,
6449,5.3,8.2,7.0,5.0,7.0,5.7,5.7,5.4,7.0,1.2,7.0,5.0,,,,8.0,,8.0,,,,,,,,
6451,5.6,5.0,3.6,2.8,3.5,,,,0.1,1.4,,,,,,,,,,,,,,,,
6453,6.6,5.0,5.3,5.9,8.1,5.9,6.7,5.0,1.5,7.3,6.0,5.9,7.3,6.5,6.5,9.1,3.0,9.0,,,,,,,,
6456,8.0,,8.3,8.0,8.2,,9.0,8.0,7.1,9.2,8.5,,7.5,,,8.0,,,,,,,,,,
6458,10.0,9.5,9.0,6.0,8.5,8.7,7.6,9.5,9.0,8.0,7.5,7.3,5.9,10.0,5.9,9.0,5.6,8.5,6.5,7.3,8.5,6.5,8.0,6.3,8.0,7.1
6459,5.6,3.3,0.4,2.4,0.0,,5.0,,,,,,,,,,,,,,,,,,,
6461,6.0,7.1,6.1,5.5,6.7,8.5,8.2,8.0,5.6,6.3,7.0,5.5,5.7,8.5,9.0,6.5,7.0,7.1,,,,,,,,
6462,7.0,8.3,5.0,7.3,7.3,7.0,5.9,8.7,5.5,6.8,6.0,5.6,8.1,6.3,8.5,9.5,7.4,7.8,,,,,,,,
6464,1.0,1.5,,0.3,,,,,,,,,,,,,,,,,,,,,,
6465,5.1,6.0,6.0,5.8,6.3,3.8,5.0,4.2,3.7,6.2,5.5,5.9,6.2,6.5,6.1,8.8,2.0,3.8,,,,,,,,
6468,6.3,,6.0,8.0,6.0,,6.0,6.0,6.5,5.5,6.5,,7.3,,,4.0,,,,,,,,,,
6470,6.3,8.1,8.0,5.0,5.2,9.0,5.5,5.3,6.7,5.6,7.0,7.0,6.0,7.5,7.5,7.0,7.5,7.0,,,,,,,,
6473,5.7,,5.2,5.5,5.0,,8.0,7.0,,5.7,8.0,,7.1,,,7.3,,,,,,,,,,
6476,5.9,5.1,6.0,5.9,8.5,9.0,5.5,7.8,6.1,6.8,5.0,5.5,6.8,6.5,8.4,7.8,7.0,8.2,,,,,,,,
6478,4.7,7.0,5.2,5.0,1.5,2.0,5.5,7.0,0.0,5.2,,1.9,4.0,,5.0,,0.5,,,,,,,,,
6480,5.5,3.6,5.0,6.0,6.3,5.5,5.0,3.6,4.2,6.5,6.0,9.0,6.7,,6.0,6.0,2.6,,,,,,,,,
6485,6.5,5.5,5.2,6.6,5.0,6.5,5.0,7.0,5.0,4.0,5.5,5.6,5.5,2.0,6.0,0.7,6.0,2.5,,,,,,,,
6486,6.9,5.3,5.0,5.9,6.4,7.8,6.0,5.0,5.1,8.0,7.0,9.2,7.1,9.0,6.0,7.7,9.0,9.0,,,,,,,,
6492,5.9,7.0,8.0,7.6,5.0,8.3,5.5,9.0,6.5,7.0,6.0,7.8,8.0,9.5,8.0,8.2,10.0,8.4,,,,,,,,
6494,5.8,7.0,6.2,6.8,6.0,4.0,6.5,5.3,5.0,7.6,6.0,6.3,6.5,5.5,5.5,3.5,6.9,5.0,,,,,,,,
6495,4.5,6.3,9.0,6.4,8.0,7.5,6.5,8.2,5.4,8.0,8.4,7.0,5.1,9.0,8.0,7.5,8.5,7.5,,,,,,,,
6497,6.4,10.0,9.0,5.6,6.3,6.7,8.5,6.7,7.3,5.0,5.3,7.0,7.0,9.5,5.8,7.9,4.0,5.9,,,,,,,,
6503,3.3,5.6,8.2,3.1,5.1,7.3,6.0,5.9,5.7,5.0,1.5,7.0,4.3,5.3,6.2,7.3,6.8,6.0,6.3,,6.5,6.4,7.2,,8.4,5.0
6505,7.1,6.3,7.5,5.2,7.7,5.1,6.5,5.8,6.5,8.1,5.0,6.5,9.0,7.1,6.3,6.7,9.0,5.3,5.0,5.9,6.7,5.0,6.4,7.5,6.0,4.3
6506,6.7,7.0,10.0,7.6,8.0,5.3,5.0,7.5,5.0,7.5,6.5,5.5,5.0,9.0,6.5,6.0,4.0,4.0,,,,,,,,
6507,7.4,7.0,5.9,0.0,7.5,6.0,,6.7,1.0,2.5,,,0.4,,,,,,,,,,,,,
6508,8.5,6.7,8.0,9.4,9.0,9.5,8.0,7.6,10.0,9.2,9.0,8.0,9.1,7.3,9.0,8.0,8.5,9.2,,,,,,,,
6509,5.2,5.0,5.2,5.9,3.6,4.5,5.5,3.5,4.0,5.7,3.0,,2.8,0.7,4.0,4.0,2.0,0.0,,,,,,,,
6510,6.8,7.0,9.0,6.2,6.1,9.5,9.0,9.1,7.3,5.1,7.0,7.2,7.7,8.0,9.0,9.0,10.0,8.0,,,,,,,,
6514,6.3,6.0,5.7,6.9,7.7,,7.0,5.0,6.3,8.0,,8.4,6.6,,6.7,9.0,5.8,,,,,,,,,
6515,6.0,8.0,8.5,5.1,5.7,6.0,7.5,8.1,6.0,5.6,8.0,8.9,6.7,9.0,7.5,7.0,5.0,7.4,,,,,,,,
6516,4.6,3.2,4.0,5.0,2.1,3.0,5.0,2.3,4.0,0.9,,,,,,,,,,,,,,,,
6519,2.8,6.6,3.4,5.0,5.2,5.0,1.2,7.0,3.3,5.3,7.0,5.4,,6.0,5.6,6.0,,,,,,,,,,
6522,7.2,7.1,6.5,8.0,6.1,3.0,5.0,5.2,2.5,0.5,5.2,8.0,,,7.0,,,,,,,,,,,
6523,7.3,8.1,7.0,6.4,7.0,7.0,5.0,7.0,7.0,7.1,9.0,8.3,7.0,7.0,8.5,9.0,7.0,6.7,,,,,,,,
6525,5.5,7.6,10.0,9.5,9.0,8.0,9.0,8.5,7.0,9.0,9.0,8.0,9.0,9.0,9.7,8.2,9.3,8.2,,,,,,,,
6527,5.0,,5.2,6.0,6.1,,5.0,3.7,2.4,5.2,6.5,,5.0,,,4.0,,,,,,,,,,
6528,5.7,5.0,5.5,6.8,7.0,,6.0,3.6,5.1,6.8,,7.5,7.1,,7.3,8.0,6.1,,,,,,,,,
6530,6.2,6.0,6.1,6.0,6.8,2.6,3.2,2.5,5.0,7.3,5.5,,6.4,,,5.0,6.5,6.5,,,,,,,,
6531,6.4,5.5,3.5,6.2,5.1,3.8,3.5,3.2,5.0,6.3,5.0,,7.1,6.0,5.7,,1.3,3.5,,,,,,,,
6533,5.0,6.5,6.5,7.4,6.4,7.1,5.0,6.2,4.0,7.0,8.5,8.3,8.0,8.0,7.6,9.0,7.0,9.2,,,,,,,,
6537,4.5,,8.0,,3.8,,,,3.0,5.4,,,,,,,,,,,,,,,,
6539,1.0,4.9,5.0,1.5,1.5,3.0,5.0,6.0,1.0,3.6,5.0,,,1.0,3.5,,,,,,,,,,,
6546,5.4,6.0,5.0,5.2,5.4,5.6,4.0,3.0,2.8,5.2,6.0,,5.0,6.0,6.5,6.5,2.6,,,,,,,,,
6547,4.5,6.3,8.0,6.2,7.2,5.0,6.6,4.0,7.5,5.0,6.5,,3.9,5.5,7.5,,,7.9,,,,,,,,
6548,5.8,5.8,5.0,3.6,6.5,5.8,5.0,7.0,2.3,5.1,5.3,,6.6,,7.5,5.7,5.0,,,,,,,,,
6555,6.9,5.4,5.0,3.7,4.5,1.3,0.0,,1.9,,,,,,,,,,,,,,,,,
6557,6.2,8.2,5.5,8.0,6.7,6.0,6.3,8.7,5.4,6.9,6.0,7.6,7.6,6.3,8.3,7.1,7.0,7.0,,,,,,,,
6558,5.9,7.5,5.5,5.0,7.0,6.5,5.5,7.5,6.1,5.9,3.0,7.5,6.3,5.4,7.0,6.1,5.5,5.5,,,,,,,,
6560,5.3,,5.0,8.1,5.0,,6.0,7.0,,5.0,8.0,,7.3,,,5.3,,,,,,,,,,
6562,7.0,7.0,5.4,7.0,8.0,7.0,7.0,5.0,7.0,5.0,6.0,,,6.6,8.0,6.0,,0.0,,,,,,,,
6571,6.2,,9.5,7.2,7.5,,9.0,6.6,8.5,5.0,,,5.8,,,,,,,,,,,,,
6572,7.4,,6.5,5.6,5.6,,6.0,5.5,5.0,7.5,7.0,,6.4,,,5.6,,,,,,,,,,
6574,5.0,3.9,5.9,6.4,5.0,6.0,6.1,7.1,0.0,5.3,,,,,,,,7.0,,,,,,,,
6575,4.5,6.8,7.0,7.1,7.0,6.7,7.0,4.3,7.5,5.7,6.0,,4.3,6.8,6.5,,,7.0,,,,,,,,
6578,4.5,5.2,5.0,,1.9,,,0.4,,0.0,,,,,,,,,,,,,,,,
6579,5.8,6.3,7.0,6.0,6.6,6.0,8.6,7.6,5.6,5.9,6.0,6.0,8.1,9.0,8.6,7.2,7.1,7.4,,,,,,,,
6581,7.5,6.8,6.0,5.9,7.1,7.0,7.6,8.4,6.5,5.9,5.5,8.3,7.3,8.5,8.2,8.8,8.1,7.5,,,,,,,,
6587,4.0,6.6,4.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,
6588,6.1,10.0,7.0,6.0,7.0,7.0,7.0,5.8,7.1,8.7,9.0,8.3,8.5,8.5,7.0,9.1,5.5,9.2,,,,,,,,
6589,5.8,5.0,5.0,3.8,1.0,8.5,3.5,7.5,5.6,5.8,0.7,7.2,6.2,,6.2,0.0,7.0,2.0,,,,,,,,
6590,4.6,3.9,5.2,5.3,0.0,4.7,7.0,3.0,3.0,2.0,,,,,,5.0,0.6,,,,,,,,,
6591,7.6,6.0,5.0,5.3,5.7,5.0,7.0,5.7,7.2,7.1,8.0,5.3,4.4,5.7,7.0,5.0,6.6,5.7,,,,,,,,
6592,3.4,2.1,1.5,1.9,,,,,,,,,,,,,,,,,,,,,,
6596,5.3,5.5,3.4,6.8,2.0,,,,0.0,,,,,,,,,,,,,,,,,
6597,7.0,8.2,5.0,4.0,5.4,6.5,4.0,7.4,3.6,5.0,5.0,7.8,7.1,,7.0,2.8,6.6,,,,,,,,,
6598,5.7,5.1,7.0,8.6,5.0,7.9,9.0,8.3,5.0,7.4,7.0,7.0,7.4,6.6,7.0,6.4,6.5,6.8,,,,,,,,
6599,6.0,5.6,6.2,7.7,6.4,5.0,5.7,4.3,4.0,7.1,5.5,6.3,5.5,7.5,7.0,8.2,0.0,6.5,,,,,,,,
6600,5.4,6.0,5.0,3.4,3.5,0.3,0.0,,0.5,5.0,,,,,,,,,,,,,,,,
6601,,2.7,5.5,4.1,8.5,,4.0,6.0,1.0,0.5,,,,,,,,,,,,,,,,
6604,7.1,7.4,7.2,6.4,6.1,7.5,6.2,6.5,4.4,6.9,6.5,8.7,7.6,7.3,0.0,8.3,,8.0,,,,,,,,
6608,5.3,6.1,3.2,5.0,6.5,6.5,5.3,8.7,2.3,5.0,5.5,6.7,6.4,,7.0,1.8,6.5,,,,,,,,,
6610,,6.0,6.4,3.8,0.0,7.3,7.8,2.0,,,,,,,,,,,,,,,,,,
6611,6.4,6.5,9.5,8.0,6.8,9.0,6.5,8.4,8.3,6.8,7.5,7.9,7.4,7.5,7.5,7.0,6.2,5.3,,,,,,,,
6613,5.5,,5.0,5.7,7.0,,7.0,8.7,1.9,9.2,5.2,,7.0,3.5,6.5,7.0,0.0,7.0,,,,,,,,
6615,8.3,7.4,6.0,5.0,8.5,5.7,6.0,6.7,5.0,7.8,7.0,7.4,7.0,7.5,7.5,9.0,7.0,5.7,6.0,6.3,7.1,7.5,9.1,10.0,6.5,8.0
6618,5.2,5.4,5.5,5.2,6.0,5.0,5.0,6.7,4.6,5.3,5.0,6.7,5.0,5.0,5.0,6.7,3.0,6.8,,,,,,,,
6619,5.6,5.5,5.2,6.5,8.0,7.4,5.0,8.0,5.0,5.1,7.0,7.0,5.0,6.8,8.0,9.0,7.5,6.0,,,,,,,,
6620,7.2,5.8,7.6,7.5,5.0,5.0,6.0,5.6,5.8,5.8,2.5,5.5,5.0,5.6,5.5,7.5,5.0,5.6,,,,,,,,
6622,5.9,7.5,7.3,8.5,5.0,7.3,5.5,6.3,6.0,5.0,7.8,2.3,5.8,6.5,5.5,4.0,4.0,7.3,,,,,,,,
6624,4.4,3.6,5.2,5.0,5.0,4.0,5.0,1.0,3.0,6.1,5.5,7.0,,,,,1.9,,,,,,,,,
6625,6.3,7.0,5.0,5.3,3.5,7.0,5.5,6.0,3.8,5.4,2.5,7.3,5.0,,5.0,2.5,5.0,,,,,,,,,
6628,7.5,4.4,2.5,6.5,4.0,4.0,5.0,3.2,0.0,,,,,,,,,,,,,,,,,
6631,5.7,5.1,6.2,6.4,1.5,5.0,5.0,8.5,5.5,5.6,7.5,6.5,6.5,5.0,9.5,5.0,5.0,6.0,,,,,,,,
6633,6.9,5.0,5.0,5.0,6.5,2.0,5.0,6.9,0.0,5.0,5.0,3.1,6.0,5.0,5.2,5.0,2.5,3.0,,,,,,,,
6634,6.1,8.4,6.1,5.3,8.0,6.0,5.2,7.0,6.6,5.0,6.0,7.5,5.4,5.7,6.0,6.5,6.1,6.4,,,,,,,,
6635,5.2,5.2,3.6,3.0,1.5,,,,,,,,,,,,,,,,,,,,,
6636,6.3,5.0,5.0,4.3,3.0,1.0,5.0,6.3,1.0,2.0,3.5,,,,,,,,,,,,,,,
6637,6.4,,5.6,5.9,6.6,,6.0,5.3,5.1,8.5,8.0,,5.0,,,5.2,,,,,,,,,,
6638,5.0,7.0,7.5,5.6,5.7,7.0,5.7,0.7,2.0,3.4,6.0,,,,2.9,,6.5,,,,,,,,,
6639,5.5,5.0,8.0,8.4,6.5,4.0,6.0,6.5,7.1,6.3,6.0,9.0,7.1,7.5,,7.5,6.7,6.5,,,,,,,,
6641,8.0,,9.8,9.0,9.5,,9.5,8.0,,8.1,10.0,,8.2,,,8.0,,,,,,,,,,
6642,6.0,,8.2,5.0,4.5,,6.5,6.2,,6.3,7.5,,7.0,,,4.0,,,,,,,,,,
6643,5.4,6.0,1.0,1.7,6.5,1.0,3.0,5.5,5.0,6.2,5.3,,2.0,,3.1,3.0,0.2,6.5,,,,,,,,
6645,6.3,6.3,3.0,6.3,3.3,6.3,,5.7,6.3,5.6,,5.0,3.5,5.5,6.0,,,,,,,6.3,,,,
6648,7.0,8.0,7.2,5.0,7.0,5.0,6.0,4.3,5.5,5.2,8.0,8.6,7.4,7.0,8.0,5.0,6.0,8.6,,,,,,,,
6649,5.3,7.1,3.5,4.1,5.2,5.0,7.0,6.1,1.0,5.0,5.4,5.1,5.0,3.3,6.7,5.0,2.6,,,,,,,,,
6650,6.5,6.5,5.6,8.6,6.0,5.9,6.5,5.0,5.1,6.6,6.0,8.2,6.5,7.3,4.4,9.2,7.0,5.7,,,,,,,,
6651,7.5,7.6,7.0,,7.4,,,,,,,,,,,,,,,,,,,,,
6654,6.2,7.8,6.0,7.7,5.4,7.3,6.7,5.0,7.0,7.5,9.0,9.1,6.4,8.5,7.4,9.0,5.5,7.6,,,,,,,,
6655,5.0,6.7,7.0,5.1,4.6,5.5,6.1,6.5,5.5,6.2,7.5,7.0,5.2,5.5,8.5,5.5,5.6,6.6,,,,,,,,
6658,6.1,7.1,7.5,6.5,6.5,6.5,5.5,7.2,6.8,6.5,9.2,9.5,7.6,8.0,7.6,7.4,7.0,7.5,,,,,,,,
6665,5.7,5.3,7.5,8.7,9.0,5.0,6.5,6.1,6.1,8.0,5.0,5.4,7.5,7.0,8.0,7.1,7.0,7.9,,,,,,,,
6667,6.6,6.5,5.0,7.1,5.5,6.0,5.0,7.7,6.4,5.5,5.0,8.0,7.1,6.2,7.5,7.4,5.5,7.5,,,,,,,,
6671,7.0,5.0,7.6,8.2,7.5,8.0,7.5,5.0,8.0,7.1,5.5,6.7,7.0,6.0,7.2,7.1,7.0,7.6,,,,,,,,
6672,6.2,7.5,9.0,6.0,7.0,6.0,7.0,5.3,6.5,5.2,7.4,6.0,7.1,5.7,9.0,7.0,7.5,7.7,,,,,,,,
6675,5.2,5.0,2.6,4.0,0.0,4.3,3.5,6.5,1.0,2.0,5.0,,,,,,2.2,2.3,,,,,,,,
6676,3.5,,6.0,3.6,5.0,,5.0,7.5,,2.4,7.0,,6.2,,,5.6,,,,,,,,,,
6677,5.7,7.2,8.0,5.0,3.7,9.5,6.0,6.3,6.3,4.1,4.5,6.0,5.7,7.2,7.0,6.6,6.0,5.8,,,,,,,,
6680,6.1,6.4,5.5,6.5,7.0,7.4,5.5,6.3,5.2,7.6,8.0,7.4,6.6,7.5,6.3,8.8,3.6,8.5,,,,,,,,
6681,7.0,6.1,5.0,5.6,8.0,5.6,6.0,5.0,4.0,7.0,3.5,5.8,5.0,6.5,5.5,5.5,0.0,7.0,,,,,,,,
6685,5.4,4.6,3.7,0.7,1.5,6.3,6.0,7.1,2.5,5.0,9.0,,,,8.5,9.2,1.0,9.0,,,,,,,,
6686,5.1,8.3,7.1,7.1,7.2,5.0,5.5,8.6,7.1,7.0,9.0,6.5,6.0,7.5,9.0,7.5,7.7,6.8,,,,,,,,
6688,7.5,,9.2,10.0,7.5,,10.0,9.0,,8.4,10.0,,9.7,,,10.0,,,,,,,,,,
6689,6.4,5.2,5.0,5.4,6.6,6.0,5.0,7.3,5.0,5.2,5.5,7.0,6.2,7.5,7.0,5.0,3.8,6.0,,,,,,,,
6690,5.7,6.5,7.0,6.0,5.0,5.0,5.2,7.2,1.0,6.1,4.0,2.1,7.2,0.0,0.0,0.0,1.7,,,,,,,,,
6691,5.0,5.9,5.0,5.6,5.9,5.7,5.2,5.1,5.6,6.2,7.0,5.5,6.4,5.0,8.0,6.3,7.5,7.0,,,,,,,,
6692,2.5,3.9,5.8,3.1,2.9,5.5,,2.7,,0.7,,,,,,,,,,,,,,,,
6693,5.2,4.3,3.0,0.3,1.6,,,0.3,,5.0,,,,,,,,,,,,,,,,
6698,6.4,6.5,5.0,5.4,5.0,6.0,3.5,7.2,1.1,5.0,5.6,6.0,5.0,,,5.0,7.5,8.5,,,,,,,,
6700,6.7,7.0,5.0,7.9,2.5,5.3,5.0,6.8,6.0,5.0,6.0,6.4,7.2,3.2,9.5,4.1,,7.1,,,,,,,,
6701,5.0,5.2,5.4,6.0,5.5,3.0,6.0,2.0,1.0,7.0,5.0,,7.0,5.5,,2.2,1.3,3.0,,,,,,,,
6703,5.6,5.3,6.4,6.6,2.0,3.9,5.5,7.2,5.0,5.3,5.0,4.3,5.0,5.0,5.5,2.1,1.6,2.5,,,,,,,,
6704,5.4,4.0,2.2,5.5,2.0,5.5,5.0,2.9,3.0,5.9,5.0,5.5,5.2,,,,,7.0,,,,,,,,
6706,5.9,5.0,5.0,5.3,5.0,5.5,7.0,3.1,4.0,5.9,3.0,5.7,6.1,7.5,6.3,7.2,2.0,7.0,,,,,,,,
6708,7.9,9.0,9.5,5.2,6.1,5.0,2.4,5.0,5.6,5.5,7.3,6.0,5.7,5.7,7.8,6.3,6.5,7.0,,,,,,,,
6709,6.9,6.0,6.0,6.7,9.0,7.9,5.5,8.2,5.5,6.5,7.5,7.9,7.3,6.5,9.0,7.5,7.0,7.2,,,,,,,,
6710,,,,1.1,5.0,,,,,,,,,,,,,,,,,,,,,
6711,5.4,6.0,5.0,5.0,6.2,7.0,4.0,7.7,0.9,5.3,5.0,6.0,6.0,5.8,5.0,5.0,6.5,6.3,,,,,,,,
6713,7.5,5.2,4.0,5.0,3.5,5.0,6.5,6.0,3.8,6.2,6.0,5.9,6.7,7.5,7.0,7.8,5.0,8.5,,,,,,,,
6714,5.7,7.1,5.0,5.0,5.7,6.0,2.2,7.5,4.0,5.2,6.0,6.8,5.7,7.0,,6.0,5.6,5.0,,,,,,,,
6715,5.5,8.0,6.1,5.5,6.0,5.8,5.0,4.2,5.0,4.0,7.1,6.5,5.0,8.0,7.0,6.9,4.3,8.0,,,,,,,,
6717,5.6,6.9,5.7,7.0,5.2,6.0,5.0,5.4,5.4,5.0,3.5,5.0,5.6,5.5,8.0,5.5,3.2,7.0,,,,,,,,
6718,6.7,5.4,5.0,7.2,5.4,7.0,5.0,5.7,5.0,7.5,7.0,7.4,7.1,8.0,6.6,6.0,3.6,7.5,,,,,,,,
6720,6.5,8.0,6.4,7.3,6.4,4.6,2.0,,2.4,5.0,,,,,,,,,,,,,,,,
6722,5.8,6.6,5.0,2.2,2.0,3.8,2.5,3.0,2.0,1.9,5.0,,8.0,,,2.5,,,,,,,,,,
6726,6.8,7.0,7.6,6.0,4.0,6.2,5.0,7.0,6.5,5.0,6.0,6.8,6.0,6.2,7.0,8.4,8.0,5.5,,,,,,,,
6727,6.0,6.0,8.0,5.1,8.0,5.0,5.5,7.4,5.5,5.2,5.0,5.0,5.2,5.9,5.0,6.9,3.9,6.0,,,,,,,,
6728,4.7,5.0,5.0,3.5,2.0,3.0,,5.3,0.3,3.2,,,,,,,,,,,,,,,,
6729,5.9,7.6,9.0,7.5,9.5,5.0,7.5,6.2,6.1,6.1,9.5,9.0,7.2,7.2,7.5,8.6,9.0,9.0,,,,,,,,
6730,5.4,6.7,6.2,1.6,3.3,5.5,0.0,4.1,4.4,6.0,,,6.2,4.0,,,,,,,,,,,,
6733,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
6734,6.3,7.0,8.0,7.4,6.0,7.0,8.5,5.2,7.0,6.2,8.0,8.2,7.6,6.6,6.0,8.7,5.5,8.5,,,,,,,,
6737,5.1,4.6,5.0,4.1,2.0,,3.0,3.0,3.4,5.5,,,5.7,,,8.0,6.0,,,,,,,,,
6738,5.0,,,5.3,,,,,,,,,,,,,,,,,,,,,,
6740,7.4,,7.0,8.4,7.2,,9.5,7.5,10.0,6.5,8.5,,9.0,,,8.4,,,,,,,,,,
6742,6.3,5.6,5.0,6.6,5.7,8.0,7.2,7.0,5.0,5.0,3.0,8.1,6.4,4.6,6.0,6.0,5.0,5.1,,,,,,,,
6743,5.8,5.0,5.4,5.9,3.5,4.1,2.8,6.2,5.0,3.3,,0.0,,6.5,5.0,,0.8,,,,,,,,,
6746,,,,1.3,,,,,,,,,,,,,,,,,,,,,,
6747,6.5,,6.0,3.1,6.0,,6.0,5.5,6.0,5.6,5.5,,6.4,,,5.8,,,,,,,,,,
6748,6.0,,7.2,6.0,5.5,,6.7,5.6,5.0,5.5,6.0,,6.4,,,8.0,,,,,,,,,,
6749,5.6,5.5,5.0,2.0,1.0,5.0,1.5,5.8,1.4,5.0,,0.6,,1.0,,,,,,,,,,,,
6752,6.8,6.8,7.0,7.1,6.2,6.0,7.4,8.3,5.2,5.5,6.1,7.4,7.0,8.0,6.8,7.6,9.0,7.5,,,,,,,,
6754,5.9,5.3,7.5,5.0,3.0,9.5,5.0,8.2,8.0,6.7,6.0,8.2,8.0,7.7,8.5,6.7,9.0,7.5,,,,,,,,
